# Calibration file of tamex_id 0 @ channel 0
# fine_T bin		 Calibration value
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		0
10		0
11		0
12		0
13		0
14		0
15		0
16		0
17		0.00286995
18		0.00939452
19		0.0103189
20		0.0119205
21		0.0185418
22		0.0196597
23		0.0213043
24		0.0219707
25		0.0233358
26		0.02842
27		0.0294949
28		0.0313115
29		0.0329775
30		0.033687
31		0.0361485
32		0.038266
33		0.0411897
34		0.0422216
35		0.045113
36		0.0475745
37		0.0481657
38		0.0517666
39		0.0533252
40		0.0555609
41		0.0563348
42		0.0579687
43		0.062494
44		0.0635258
45		0.0645577
46		0.0649017
47		0.0681694
48		0.0704374
49		0.0725764
50		0.0751776
51		0.0776284
52		0.0786818
53		0.0801866
54		0.081498
55		0.0866574
56		0.0874421
57		0.087958
58		0.0892049
59		0.0952135
60		0.0961164
61		0.0968474
62		0.0987822
63		0.10292
64		0.104372
65		0.105479
66		0.106812
67		0.11038
68		0.111294
69		0.113659
70		0.114465
71		0.117292
72		0.121108
73		0.121645
74		0.123634
75		0.124225
76		0.127858
77		0.130792
78		0.13219
79		0.13263
80		0.135307
81		0.139069
82		0.14066
83		0.141498
84		0.142863
85		0.149431
86		0.150699
87		0.151409
88		0.15329
89		0.155966
90		0.158094
91		0.159417
92		0.1619
93		0.165017
94		0.167467
95		0.168123
96		0.1698
97		0.172595
98		0.17497
99		0.176271
100		0.177625
101		0.180732
102		0.182204
103		0.183666
104		0.185053
105		0.188073
106		0.189804
107		0.192158
108		0.194748
109		0.196081
110		0.197908
111		0.202831
112		0.203132
113		0.204401
114		0.205465
115		0.211172
116		0.212366
117		0.212785
118		0.215311
119		0.216902
120		0.219857
121		0.22118
122		0.22219
123		0.226705
124		0.228596
125		0.229822
126		0.230649
127		0.235411
128		0.235798
129		0.238034
130		0.241205
131		0.242258
132		0.245031
133		0.246945
134		0.248063
135		0.250889
136		0.251814
137		0.254867
138		0.256242
139		0.258478
140		0.260048
141		0.262015
142		0.263853
143		0.265046
144		0.268711
145		0.271753
146		0.272581
147		0.272828
148		0.274311
149		0.280277
150		0.281825
151		0.282298
152		0.284705
153		0.28563
154		0.289983
155		0.292391
156		0.293584
