# Calibration file of tamex_id 0 @ channel 7
# fine_T bin		 Calibration value
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		0
10		0
11		0
12		0
13		0
14		0
15		0
16		0
17		0.00428759
18		0.00885528
19		0.0103635
20		0.0109883
21		0.0168703
22		0.0197789
23		0.0207916
24		0.0225152
25		0.0235279
26		0.0269106
27		0.028311
28		0.0296253
29		0.0318014
30		0.0335466
31		0.0360244
32		0.0369724
33		0.0397949
34		0.0410445
35		0.04363
36		0.0453968
37		0.0462801
38		0.0484132
39		0.0513649
40		0.0524637
41		0.0553293
42		0.0560619
43		0.0599616
44		0.0603279
45		0.0617499
46		0.062978
47		0.0676104
48		0.0689462
49		0.0704329
50		0.0727598
51		0.0762717
52		0.077586
53		0.0785556
54		0.0799345
55		0.0826923
56		0.085838
57		0.0873462
58		0.0878202
59		0.091957
60		0.0929912
61		0.095749
62		0.0966755
63		0.098787
64		0.100231
65		0.10273
66		0.103764
67		0.106845
68		0.108289
69		0.110616
70		0.112598
71		0.114666
72		0.116002
73		0.120203
74		0.120957
75		0.122466
76		0.124987
77		0.127852
78		0.129533
79		0.131558
80		0.133368
81		0.135048
82		0.13772
83		0.139142
84		0.140564
85		0.144722
86		0.146252
87		0.146877
88		0.147114
89		0.150906
90		0.153211
91		0.155344
92		0.158167
93		0.159891
94		0.161248
95		0.161636
96		0.164135
97		0.168186
98		0.171913
99		0.173184
100		0.173637
101		0.176696
102		0.179454
103		0.179583
104		0.183009
105		0.184108
106		0.186306
107		0.188288
108		0.190184
109		0.192252
110		0.194062
111		0.195829
112		0.199319
113		0.200052
114		0.201129
115		0.205201
116		0.206128
117		0.206709
118		0.210135
119		0.21201
120		0.213324
121		0.215371
122		0.217655
123		0.218732
124		0.221317
125		0.223127
126		0.22358
127		0.227953
128		0.229914
129		0.231724
130		0.233383
131		0.237907
132		0.239976
133		0.240493
134		0.241463
135		0.245211
136		0.246526
137		0.249995
138		0.250986
139		0.251611
140		0.254153
141		0.256588
142		0.259798
143		0.261715
144		0.26275
145		0.265421
146		0.267404
147		0.268718
148		0.271605
149		0.275699
150		0.276797
151		0.278155
152		0.27934
153		0.283434
154		0.285286
155		0.287613
156		0.288087
